row_no,user_id,amount,merchant_id,merchant_name,mcc_code,timestamp,latitude,longitude,country,device_id
3545,c5dd4004-498c-4409-9472-7a0e457ff8f1,70000,MCH-cf62dbb6a8,게임아이템_스토어,7994,2026-06-10 18:18:00,36.708159,126.559383,KR,DEV-9c2620aeef
3546,c5dd4004-498c-4409-9472-7a0e457ff8f1,58799,MCH-a5c765e6ce,프리스비,5732,2026-06-11 08:53:00,36.705472,126.586584,KR,DEV-9c2620aeef
3547,c5dd4004-498c-4409-9472-7a0e457ff8f1,16800,MCH-8e35d3c146,김밥천국,5812,2026-06-11 19:09:00,36.71078,126.548988,KR,DEV-9c2620aeef
3548,c5dd4004-498c-4409-9472-7a0e457ff8f1,21000,MCH-ab42b36c0b,배달의민족,5812,2026-06-11 21:02:00,36.729291,126.558732,KR,DEV-9c2620aeef
3549,c5dd4004-498c-4409-9472-7a0e457ff8f1,70000,MCH-53b4838ce6,어도비(Adobe),5734,2026-06-12 19:59:00,36.752193,126.579325,KR,DEV-9c2620aeef
3550,c5dd4004-498c-4409-9472-7a0e457ff8f1,5110,MCH-0d60345572,버스,4111,2026-06-13 11:01:00,36.711448,126.57964,KR,DEV-9c2620aeef
3551,c5dd4004-498c-4409-9472-7a0e457ff8f1,11200,MCH-ab42b36c0b,배달의민족,5812,2026-06-13 18:32:00,36.720964,126.55056,KR,DEV-9c2620aeef
3552,c5dd4004-498c-4409-9472-7a0e457ff8f1,11900,MCH-fb4fb59d3a,스타벅스,5814,2026-06-13 21:02:00,36.746131,126.579324,KR,DEV-9c2620aeef
3553,c5dd4004-498c-4409-9472-7a0e457ff8f1,4200,MCH-ab42b36c0b,배달의민족,5812,2026-06-14 09:38:00,36.70566,126.587954,KR,DEV-9c2620aeef
3554,c5dd4004-498c-4409-9472-7a0e457ff8f1,7909,MCH-06553b267c,카카오택시,4121,2026-06-14 22:36:00,36.738806,126.552456,KR,DEV-9c2620aeef
3555,c5dd4004-498c-4409-9472-7a0e457ff8f1,18200,MCH-ab42b36c0b,배달의민족,5812,2026-06-17 21:07:00,36.703207,126.571405,KR,DEV-9c2620aeef
3556,c5dd4004-498c-4409-9472-7a0e457ff8f1,90000,MCH-cf62dbb6a8,게임아이템_스토어,7994,2026-06-18 11:27:00,36.741898,126.568292,KR,DEV-9c2620aeef
3557,c5dd4004-498c-4409-9472-7a0e457ff8f1,90000,MCH-cf62dbb6a8,게임아이템_스토어,7994,2026-06-18 11:28:00,36.741898,126.568292,KR,DEV-9c2620aeef
3558,c5dd4004-498c-4409-9472-7a0e457ff8f1,90000,MCH-cf62dbb6a8,게임아이템_스토어,7994,2026-06-18 11:29:00,36.741898,126.568292,KR,DEV-9c2620aeef
3559,c5dd4004-498c-4409-9472-7a0e457ff8f1,27300,MCH-a5c765e6ce,프리스비,5732,2026-06-18 14:42:00,36.735473,126.553131,KR,DEV-9c2620aeef
3560,c5dd4004-498c-4409-9472-7a0e457ff8f1,8260,MCH-0d60345572,버스,4111,2026-06-18 16:53:00,36.736037,126.5843,KR,DEV-9c2620aeef
3561,c5dd4004-498c-4409-9472-7a0e457ff8f1,12810,MCH-5df4849ce1,지하철,4111,2026-06-19 09:18:00,36.723326,126.547051,KR,DEV-9c2620aeef
3562,c5dd4004-498c-4409-9472-7a0e457ff8f1,37800,MCH-a5c765e6ce,프리스비,5732,2026-06-19 11:51:00,36.733638,126.553618,KR,DEV-9c2620aeef
3563,c5dd4004-498c-4409-9472-7a0e457ff8f1,20300,MCH-fb4fb59d3a,스타벅스,5814,2026-06-21 14:14:00,36.712613,126.570963,KR,DEV-9c2620aeef
3564,c5dd4004-498c-4409-9472-7a0e457ff8f1,5600,MCH-c563ceac18,맥도날드,5814,2026-06-21 15:08:00,36.751207,126.563498,KR,DEV-9c2620aeef
3565,c5dd4004-498c-4409-9472-7a0e457ff8f1,189000,MCH-ca5e0a9e0b,AWS,7372,2026-06-21 19:24:00,36.740965,126.560117,KR,DEV-9c2620aeef
3566,c5dd4004-498c-4409-9472-7a0e457ff8f1,56700,MCH-e7751d42a2,올리브영,5977,2026-06-22 15:40:00,36.745992,126.559828,KR,DEV-9c2620aeef
3567,c5dd4004-498c-4409-9472-7a0e457ff8f1,59499,MCH-ba944121a3,무신사,5651,2026-06-22 15:57:00,36.74761,126.568616,KR,DEV-9c2620aeef
3568,c5dd4004-498c-4409-9472-7a0e457ff8f1,6300,MCH-fb4fb59d3a,스타벅스,5814,2026-06-23 10:14:00,36.71487,126.550187,KR,DEV-9c2620aeef
3569,c5dd4004-498c-4409-9472-7a0e457ff8f1,61599,MCH-493f24c455,쿠팡,5399,2026-06-23 14:30:00,36.744446,126.556553,KR,DEV-9c2620aeef
3570,c5dd4004-498c-4409-9472-7a0e457ff8f1,10710,MCH-0d60345572,버스,4111,2026-06-23 15:26:00,36.707685,126.547065,KR,DEV-9c2620aeef
3571,c5dd4004-498c-4409-9472-7a0e457ff8f1,53900,MCH-a5c765e6ce,프리스비,5732,2026-06-24 11:17:00,36.720505,126.583697,KR,DEV-9c2620aeef
3572,c5dd4004-498c-4409-9472-7a0e457ff8f1,25200,MCH-ba944121a3,무신사,5651,2026-06-24 21:29:00,36.700994,126.553669,KR,DEV-9c2620aeef
3573,c5dd4004-498c-4409-9472-7a0e457ff8f1,9170,MCH-5df4849ce1,지하철,4111,2026-06-27 13:21:00,36.724382,126.538218,KR,DEV-9c2620aeef
3574,c5dd4004-498c-4409-9472-7a0e457ff8f1,17500,MCH-e7751d42a2,올리브영,5977,2026-06-27 15:01:00,36.719918,126.576149,KR,DEV-9c2620aeef
3575,c5dd4004-498c-4409-9472-7a0e457ff8f1,20300,MCH-fb4fb59d3a,스타벅스,5814,2026-06-27 18:02:00,36.70224,126.586955,KR,DEV-9c2620aeef
3576,c5dd4004-498c-4409-9472-7a0e457ff8f1,16099,MCH-fb4fb59d3a,스타벅스,5814,2026-06-28 11:29:00,36.700527,126.543737,KR,DEV-9c2620aeef
3577,c5dd4004-498c-4409-9472-7a0e457ff8f1,9800,MCH-c563ceac18,맥도날드,5814,2026-06-29 09:37:00,36.732249,126.575928,KR,DEV-9c2620aeef
3578,c5dd4004-498c-4409-9472-7a0e457ff8f1,1400000,MCH-bed94775b8,패스트파이브,7011,2026-06-29 19:12:00,36.716288,126.572113,KR,DEV-9c2620aeef
3579,c5dd4004-498c-4409-9472-7a0e457ff8f1,11130,MCH-06553b267c,카카오택시,4121,2026-06-30 20:02:00,36.741181,126.581462,KR,DEV-9c2620aeef
3580,c5dd4004-498c-4409-9472-7a0e457ff8f1,14000,MCH-8e35d3c146,김밥천국,5812,2026-07-01 09:27:00,36.703152,126.570502,KR,DEV-9c2620aeef
3581,c5dd4004-498c-4409-9472-7a0e457ff8f1,9380,MCH-5b1162a765,KTX,4112,2026-07-01 14:52:00,36.714024,126.579186,KR,DEV-9c2620aeef
3582,c5dd4004-498c-4409-9472-7a0e457ff8f1,25900,MCH-ba944121a3,무신사,5651,2026-07-01 19:33:00,36.733781,126.580295,KR,DEV-9c2620aeef
3583,c5dd4004-498c-4409-9472-7a0e457ff8f1,4270,MCH-0d60345572,버스,4111,2026-07-02 15:13:00,36.735543,126.553684,KR,DEV-9c2620aeef
3584,c5dd4004-498c-4409-9472-7a0e457ff8f1,8400,MCH-8e35d3c146,김밥천국,5812,2026-07-02 20:29:00,36.712695,126.58602,KR,DEV-9c2620aeef
3585,c5dd4004-498c-4409-9472-7a0e457ff8f1,14699,MCH-fb4fb59d3a,스타벅스,5814,2026-07-03 11:05:00,36.74701,126.573402,KR,DEV-9c2620aeef
3586,c5dd4004-498c-4409-9472-7a0e457ff8f1,17500,MCH-8e35d3c146,김밥천국,5812,2026-07-03 19:31:00,36.721394,126.565509,KR,DEV-9c2620aeef
3587,c5dd4004-498c-4409-9472-7a0e457ff8f1,8610,MCH-0d60345572,버스,4111,2026-07-05 19:35:00,36.712577,126.57139,KR,DEV-9c2620aeef
3588,c5dd4004-498c-4409-9472-7a0e457ff8f1,35000,MCH-a5c765e6ce,프리스비,5732,2026-07-06 08:03:00,36.718932,126.551839,KR,DEV-9c2620aeef
3589,c5dd4004-498c-4409-9472-7a0e457ff8f1,19600,MCH-fb4fb59d3a,스타벅스,5814,2026-07-06 16:48:00,36.713014,126.542022,KR,DEV-9c2620aeef
3590,c5dd4004-498c-4409-9472-7a0e457ff8f1,5600,MCH-ab42b36c0b,배달의민족,5812,2026-07-06 21:12:00,36.709779,126.575425,KR,DEV-9c2620aeef
3591,c5dd4004-498c-4409-9472-7a0e457ff8f1,14000,MCH-ab42b36c0b,배달의민족,5812,2026-07-07 15:28:00,36.740116,126.541045,KR,DEV-9c2620aeef
3592,c5dd4004-498c-4409-9472-7a0e457ff8f1,3709,MCH-06553b267c,카카오택시,4121,2026-07-09 10:51:00,36.702957,126.562081,KR,DEV-9c2620aeef
3593,c5dd4004-498c-4409-9472-7a0e457ff8f1,161000,MCH-8fff18fdd2,노션,7372,2026-07-09 14:19:00,36.741354,126.556061,KR,DEV-9c2620aeef
3594,c5dd4004-498c-4409-9472-7a0e457ff8f1,16800,MCH-8e35d3c146,김밥천국,5812,2026-07-09 17:50:00,36.715849,126.589225,KR,DEV-9c2620aeef
3595,c5dd4004-498c-4409-9472-7a0e457ff8f1,7000,MCH-fb4fb59d3a,스타벅스,5814,2026-07-12 08:26:00,36.71373,126.539888,KR,DEV-9c2620aeef
3596,c5dd4004-498c-4409-9472-7a0e457ff8f1,48300,MCH-a5c765e6ce,프리스비,5732,2026-07-13 09:34:00,36.74201,126.569287,KR,DEV-9c2620aeef
3597,c5dd4004-498c-4409-9472-7a0e457ff8f1,16800,MCH-ba944121a3,무신사,5651,2026-07-13 18:14:00,36.711937,126.573714,KR,DEV-9c2620aeef
3598,c5dd4004-498c-4409-9472-7a0e457ff8f1,7000,MCH-fb4fb59d3a,스타벅스,5814,2026-07-13 20:19:00,36.707478,126.549858,KR,DEV-9c2620aeef
3599,c5dd4004-498c-4409-9472-7a0e457ff8f1,12600,MCH-e7751d42a2,올리브영,5977,2026-07-14 09:14:00,36.731751,126.583577,KR,DEV-9c2620aeef
3600,c5dd4004-498c-4409-9472-7a0e457ff8f1,10010,MCH-0d60345572,버스,4111,2026-07-14 16:31:00,36.72476,126.551937,KR,DEV-9c2620aeef
3601,c5dd4004-498c-4409-9472-7a0e457ff8f1,6020,MCH-5b1162a765,KTX,4112,2026-07-16 10:37:00,36.740674,126.54497,KR,DEV-9c2620aeef
3602,c5dd4004-498c-4409-9472-7a0e457ff8f1,7000,MCH-5b1162a765,KTX,4112,2026-07-16 13:42:00,36.743438,126.587881,KR,DEV-9c2620aeef
3603,c5dd4004-498c-4409-9472-7a0e457ff8f1,133000,MCH-53b4838ce6,어도비(Adobe),5734,2026-07-17 09:20:00,36.736921,126.551079,KR,DEV-9c2620aeef
3604,c5dd4004-498c-4409-9472-7a0e457ff8f1,125999,MCH-bed94775b8,패스트파이브,7011,2026-07-19 08:12:00,36.744016,126.535562,KR,DEV-9c2620aeef
3605,c5dd4004-498c-4409-9472-7a0e457ff8f1,4690,MCH-06553b267c,카카오택시,4121,2026-07-19 12:35:00,36.733081,126.562446,KR,DEV-9c2620aeef
3606,c5dd4004-498c-4409-9472-7a0e457ff8f1,12320,MCH-06553b267c,카카오택시,4121,2026-07-19 17:51:00,36.714994,126.583113,KR,DEV-9c2620aeef
3607,c5dd4004-498c-4409-9472-7a0e457ff8f1,13300,MCH-fb4fb59d3a,스타벅스,5814,2026-07-20 09:41:00,36.700164,126.557554,KR,DEV-9c2620aeef
3608,c5dd4004-498c-4409-9472-7a0e457ff8f1,9450,MCH-5b1162a765,KTX,4112,2026-07-21 11:29:00,36.715201,126.57363,KR,DEV-9c2620aeef
3609,c5dd4004-498c-4409-9472-7a0e457ff8f1,2240,MCH-5df4849ce1,지하철,4111,2026-07-21 12:49:00,36.720159,126.585331,KR,DEV-9c2620aeef
3610,c5dd4004-498c-4409-9472-7a0e457ff8f1,6090,MCH-06553b267c,카카오택시,4121,2026-07-21 19:19:00,36.721854,126.586,KR,DEV-9c2620aeef
3611,c5dd4004-498c-4409-9472-7a0e457ff8f1,140000,MCH-ca5e0a9e0b,AWS,7372,2026-07-22 08:08:00,36.7488,126.556107,KR,DEV-9c2620aeef
3612,c5dd4004-498c-4409-9472-7a0e457ff8f1,1819,MCH-5b1162a765,KTX,4112,2026-07-22 13:47:00,36.75244,126.548408,KR,DEV-9c2620aeef
3613,c5dd4004-498c-4409-9472-7a0e457ff8f1,13300,MCH-8e35d3c146,김밥천국,5812,2026-07-22 22:20:00,36.723563,126.561681,KR,DEV-9c2620aeef
3614,c5dd4004-498c-4409-9472-7a0e457ff8f1,7070,MCH-0d60345572,버스,4111,2026-07-23 17:44:00,36.734819,126.543844,KR,DEV-9c2620aeef
3615,c5dd4004-498c-4409-9472-7a0e457ff8f1,1260,MCH-5b1162a765,KTX,4112,2026-07-23 19:09:00,36.746679,126.5593,KR,DEV-9c2620aeef
3616,c5dd4004-498c-4409-9472-7a0e457ff8f1,12110,MCH-06553b267c,카카오택시,4121,2026-07-25 09:15:00,36.733306,126.58347,KR,DEV-9c2620aeef
3617,c5dd4004-498c-4409-9472-7a0e457ff8f1,4200,MCH-fb4fb59d3a,스타벅스,5814,2026-07-25 13:50:00,36.704858,126.544493,KR,DEV-9c2620aeef
3618,c5dd4004-498c-4409-9472-7a0e457ff8f1,18900,MCH-ba944121a3,무신사,5651,2026-07-25 20:40:00,36.749205,126.589415,KR,DEV-9c2620aeef
3619,c5dd4004-498c-4409-9472-7a0e457ff8f1,4059,MCH-5df4849ce1,지하철,4111,2026-07-26 10:05:00,36.707294,126.564212,KR,DEV-9c2620aeef
3620,c5dd4004-498c-4409-9472-7a0e457ff8f1,5180,MCH-5df4849ce1,지하철,4111,2026-07-26 15:40:00,36.720103,126.572426,KR,DEV-9c2620aeef
3621,c5dd4004-498c-4409-9472-7a0e457ff8f1,37100,MCH-ba944121a3,무신사,5651,2026-07-27 11:24:00,36.715595,126.587502,KR,DEV-9c2620aeef
3622,c5dd4004-498c-4409-9472-7a0e457ff8f1,4900,MCH-c563ceac18,맥도날드,5814,2026-07-27 15:22:00,36.748015,126.560649,KR,DEV-9c2620aeef
3623,c5dd4004-498c-4409-9472-7a0e457ff8f1,91000,MCH-bed94775b8,패스트파이브,7011,2026-07-29 08:36:00,36.753084,126.551458,KR,DEV-9c2620aeef
3624,c5dd4004-498c-4409-9472-7a0e457ff8f1,98000,MCH-bed94775b8,패스트파이브,7011,2026-07-29 20:51:00,36.741496,126.588127,KR,DEV-9c2620aeef
3625,c5dd4004-498c-4409-9472-7a0e457ff8f1,66500,MCH-a5c765e6ce,프리스비,5732,2026-07-30 09:57:00,36.709702,126.549047,KR,DEV-9c2620aeef
3626,c5dd4004-498c-4409-9472-7a0e457ff8f1,19600,MCH-ab42b36c0b,배달의민족,5812,2026-07-30 10:05:00,36.701556,126.578128,KR,DEV-9c2620aeef
3627,c5dd4004-498c-4409-9472-7a0e457ff8f1,10500,MCH-0d60345572,버스,4111,2026-07-31 16:58:00,36.708919,126.542644,KR,DEV-9c2620aeef
3628,c5dd4004-498c-4409-9472-7a0e457ff8f1,196000,MCH-8fff18fdd2,노션,7372,2026-07-31 21:21:00,36.708319,126.584908,KR,DEV-9c2620aeef
3629,c5dd4004-498c-4409-9472-7a0e457ff8f1,9450,MCH-5df4849ce1,지하철,4111,2026-08-01 08:39:00,36.720021,126.570016,KR,DEV-9c2620aeef
3630,c5dd4004-498c-4409-9472-7a0e457ff8f1,210000,MCH-bed94775b8,패스트파이브,7011,2026-08-01 16:23:00,36.707033,126.587743,KR,DEV-9c2620aeef
3631,c5dd4004-498c-4409-9472-7a0e457ff8f1,18200,MCH-ab42b36c0b,배달의민족,5812,2026-08-01 19:43:00,36.720753,126.549795,KR,DEV-9c2620aeef
3632,c5dd4004-498c-4409-9472-7a0e457ff8f1,68600,MCH-e7751d42a2,올리브영,5977,2026-08-02 14:07:00,36.711391,126.538917,KR,DEV-9c2620aeef
3633,c5dd4004-498c-4409-9472-7a0e457ff8f1,5250,MCH-06553b267c,카카오택시,4121,2026-08-02 22:34:00,36.750574,126.551952,KR,DEV-9c2620aeef
3634,c5dd4004-498c-4409-9472-7a0e457ff8f1,15399,MCH-e7751d42a2,올리브영,5977,2026-08-03 14:17:00,36.745666,126.54087,KR,DEV-9c2620aeef
3635,c5dd4004-498c-4409-9472-7a0e457ff8f1,7699,MCH-ab42b36c0b,배달의민족,5812,2026-08-03 15:28:00,36.732703,126.58626,KR,DEV-9c2620aeef
3636,c5dd4004-498c-4409-9472-7a0e457ff8f1,8470,MCH-5df4849ce1,지하철,4111,2026-08-03 18:06:00,36.750743,126.573148,KR,DEV-9c2620aeef
3637,c5dd4004-498c-4409-9472-7a0e457ff8f1,62999,MCH-a5c765e6ce,프리스비,5732,2026-08-05 11:52:00,36.741964,126.546592,KR,DEV-9c2620aeef
3638,c5dd4004-498c-4409-9472-7a0e457ff8f1,210000,MCH-53b4838ce6,어도비(Adobe),5734,2026-08-05 13:15:00,36.71089,126.570067,KR,DEV-9c2620aeef
3639,c5dd4004-498c-4409-9472-7a0e457ff8f1,91000,MCH-53b4838ce6,어도비(Adobe),5734,2026-08-05 21:09:00,36.717185,126.543476,KR,DEV-9c2620aeef
3640,c5dd4004-498c-4409-9472-7a0e457ff8f1,14699,MCH-8e35d3c146,김밥천국,5812,2026-08-06 09:47:00,36.700278,126.549844,KR,DEV-9c2620aeef
3641,c5dd4004-498c-4409-9472-7a0e457ff8f1,21000,MCH-ab42b36c0b,배달의민족,5812,2026-08-06 20:15:00,36.705367,126.582335,KR,DEV-9c2620aeef
3642,c5dd4004-498c-4409-9472-7a0e457ff8f1,4900,MCH-c563ceac18,맥도날드,5814,2026-08-07 10:17:00,36.748598,126.539472,KR,DEV-9c2620aeef
3643,c5dd4004-498c-4409-9472-7a0e457ff8f1,12810,MCH-06553b267c,카카오택시,4121,2026-08-07 16:19:00,36.727168,126.541395,KR,DEV-9c2620aeef
3644,c5dd4004-498c-4409-9472-7a0e457ff8f1,8680,MCH-5b1162a765,KTX,4112,2026-08-07 18:06:00,36.751534,126.538788,KR,DEV-9c2620aeef
3645,c5dd4004-498c-4409-9472-7a0e457ff8f1,8750,MCH-5df4849ce1,지하철,4111,2026-08-08 15:56:00,36.734815,126.582944,KR,DEV-9c2620aeef
3646,c5dd4004-498c-4409-9472-7a0e457ff8f1,2800,MCH-5b1162a765,KTX,4112,2026-08-08 20:44:00,36.731716,126.55144,KR,DEV-9c2620aeef
3647,c5dd4004-498c-4409-9472-7a0e457ff8f1,18200,MCH-ab42b36c0b,배달의민족,5812,2026-08-09 12:23:00,36.720978,126.574938,KR,DEV-9c2620aeef
3648,c5dd4004-498c-4409-9472-7a0e457ff8f1,4900,MCH-fb4fb59d3a,스타벅스,5814,2026-08-09 14:06:00,36.73655,126.561136,KR,DEV-9c2620aeef
3649,c5dd4004-498c-4409-9472-7a0e457ff8f1,13020,MCH-0d60345572,버스,4111,2026-08-10 09:26:00,36.729499,126.567201,KR,DEV-9c2620aeef
3650,c5dd4004-498c-4409-9472-7a0e457ff8f1,98000,MCH-53b4838ce6,어도비(Adobe),5734,2026-08-10 17:19:00,36.735389,126.576056,KR,DEV-9c2620aeef
3651,c5dd4004-498c-4409-9472-7a0e457ff8f1,3080,MCH-0d60345572,버스,4111,2026-08-11 20:17:00,36.725489,126.581299,KR,DEV-9c2620aeef
3652,c5dd4004-498c-4409-9472-7a0e457ff8f1,40600,MCH-e7751d42a2,올리브영,5977,2026-08-12 13:00:00,36.713882,126.545252,KR,DEV-9c2620aeef
3653,c5dd4004-498c-4409-9472-7a0e457ff8f1,4900,MCH-fb4fb59d3a,스타벅스,5814,2026-08-12 19:33:00,36.707168,126.571032,KR,DEV-9c2620aeef
3654,c5dd4004-498c-4409-9472-7a0e457ff8f1,11900,MCH-06553b267c,카카오택시,4121,2026-08-12 22:42:00,36.752103,126.579739,KR,DEV-9c2620aeef
3655,c5dd4004-498c-4409-9472-7a0e457ff8f1,4200,MCH-fb4fb59d3a,스타벅스,5814,2026-08-13 10:10:00,36.707934,126.552345,KR,DEV-9c2620aeef
3656,c5dd4004-498c-4409-9472-7a0e457ff8f1,9730,MCH-5b1162a765,KTX,4112,2026-08-13 17:28:00,36.702115,126.53991,KR,DEV-9c2620aeef
3657,c5dd4004-498c-4409-9472-7a0e457ff8f1,9800,MCH-fb4fb59d3a,스타벅스,5814,2026-08-13 18:43:00,36.711077,126.563194,KR,DEV-9c2620aeef
3658,c5dd4004-498c-4409-9472-7a0e457ff8f1,4130,MCH-5b1162a765,KTX,4112,2026-08-14 10:24:00,36.715071,126.541986,KR,DEV-9c2620aeef
3659,c5dd4004-498c-4409-9472-7a0e457ff8f1,7699,MCH-ab42b36c0b,배달의민족,5812,2026-08-14 20:08:00,36.720791,126.567896,KR,DEV-9c2620aeef
3660,c5dd4004-498c-4409-9472-7a0e457ff8f1,12600,MCH-fb4fb59d3a,스타벅스,5814,2026-08-15 08:29:00,36.744471,126.579078,KR,DEV-9c2620aeef
3661,c5dd4004-498c-4409-9472-7a0e457ff8f1,8260,MCH-06553b267c,카카오택시,4121,2026-08-16 08:20:00,36.73042,126.573851,KR,DEV-9c2620aeef
3662,c5dd4004-498c-4409-9472-7a0e457ff8f1,18200,MCH-e7751d42a2,올리브영,5977,2026-08-16 14:54:00,36.750647,126.56037,KR,DEV-9c2620aeef
3663,c5dd4004-498c-4409-9472-7a0e457ff8f1,16800,MCH-c563ceac18,맥도날드,5814,2026-08-17 10:48:00,36.707408,126.541057,KR,DEV-9c2620aeef
3664,c5dd4004-498c-4409-9472-7a0e457ff8f1,8400,MCH-ab42b36c0b,배달의민족,5812,2026-08-17 13:49:00,36.727747,126.556893,KR,DEV-9c2620aeef
3665,c5dd4004-498c-4409-9472-7a0e457ff8f1,7279,MCH-0d60345572,버스,4111,2026-08-17 19:52:00,36.727019,126.541664,KR,DEV-9c2620aeef
3666,c5dd4004-498c-4409-9472-7a0e457ff8f1,66500,MCH-e7751d42a2,올리브영,5977,2026-08-19 13:09:00,36.729897,126.566823,KR,DEV-9c2620aeef
3667,c5dd4004-498c-4409-9472-7a0e457ff8f1,42000,MCH-493f24c455,쿠팡,5399,2026-08-19 16:04:00,36.724772,126.569629,KR,DEV-9c2620aeef
3668,c5dd4004-498c-4409-9472-7a0e457ff8f1,67900,MCH-493f24c455,쿠팡,5399,2026-08-19 21:54:00,36.723853,126.538575,KR,DEV-9c2620aeef
3669,c5dd4004-498c-4409-9472-7a0e457ff8f1,210000,MCH-bed94775b8,패스트파이브,7011,2026-08-20 17:41:00,36.729388,126.578301,KR,DEV-9c2620aeef
3670,c5dd4004-498c-4409-9472-7a0e457ff8f1,5460,MCH-06553b267c,카카오택시,4121,2026-08-20 19:28:00,36.752527,126.540058,KR,DEV-9c2620aeef
3671,c5dd4004-498c-4409-9472-7a0e457ff8f1,56000,MCH-bed94775b8,패스트파이브,7011,2026-08-20 20:57:00,36.732128,126.562601,KR,DEV-9c2620aeef
3672,c5dd4004-498c-4409-9472-7a0e457ff8f1,66500,MCH-493f24c455,쿠팡,5399,2026-08-21 18:21:00,36.749043,126.556441,KR,DEV-9c2620aeef
3673,c609a246-5909-42c4-82a6-30132930ed8f,221000,MCH-8fff18fdd2,노션,7372,2026-05-25 08:42:00,35.565706,128.419423,KR,DEV-ded3c49be8
3674,c609a246-5909-42c4-82a6-30132930ed8f,32500,MCH-e7751d42a2,올리브영,5977,2026-05-25 11:47:00,35.606629,128.415837,KR,DEV-ded3c49be8
3675,c609a246-5909-42c4-82a6-30132930ed8f,6890,MCH-5b1162a765,KTX,4112,2026-05-25 15:54:00,35.584464,128.400246,KR,DEV-ded3c49be8
3676,c609a246-5909-42c4-82a6-30132930ed8f,122200,MCH-a5c765e6ce,프리스비,5732,2026-05-26 17:10:00,35.594907,128.406113,KR,DEV-ded3c49be8
3677,c609a246-5909-42c4-82a6-30132930ed8f,286000,MCH-8fff18fdd2,노션,7372,2026-05-26 19:31:00,35.584855,128.404162,KR,DEV-ded3c49be8
3678,c609a246-5909-42c4-82a6-30132930ed8f,22880,MCH-0d60345572,버스,4111,2026-05-27 09:42:00,35.576924,128.4141,KR,DEV-ded3c49be8
3679,c609a246-5909-42c4-82a6-30132930ed8f,221000,MCH-53b4838ce6,어도비(Adobe),5734,2026-05-27 11:13:00,35.561439,128.414525,KR,DEV-ded3c49be8
3680,c609a246-5909-42c4-82a6-30132930ed8f,28600,MCH-8e35d3c146,김밥천국,5812,2026-05-27 14:22:00,35.585171,128.391363,KR,DEV-ded3c49be8
3681,c609a246-5909-42c4-82a6-30132930ed8f,17290,MCH-0d60345572,버스,4111,2026-05-28 18:11:00,35.604261,128.391309,KR,DEV-ded3c49be8
3682,c609a246-5909-42c4-82a6-30132930ed8f,66300,MCH-ba944121a3,무신사,5651,2026-05-28 21:59:00,35.583104,128.393875,KR,DEV-ded3c49be8
3683,c609a246-5909-42c4-82a6-30132930ed8f,312000,MCH-8fff18fdd2,노션,7372,2026-05-30 11:10:00,35.586729,128.421284,KR,DEV-ded3c49be8
3684,c609a246-5909-42c4-82a6-30132930ed8f,20280,MCH-5b1162a765,KTX,4112,2026-05-30 16:55:00,35.579829,128.386625,KR,DEV-ded3c49be8
3685,c609a246-5909-42c4-82a6-30132930ed8f,312000,MCH-ca5e0a9e0b,AWS,7372,2026-05-30 17:32:00,35.576498,128.416109,KR,DEV-ded3c49be8
3686,c609a246-5909-42c4-82a6-30132930ed8f,72800,MCH-a5c765e6ce,프리스비,5732,2026-05-31 10:18:00,35.593404,128.394644,KR,DEV-ded3c49be8
3687,c609a246-5909-42c4-82a6-30132930ed8f,221000,MCH-bed94775b8,패스트파이브,7011,2026-06-02 09:50:00,35.554692,128.383455,KR,DEV-ded3c49be8
3688,c609a246-5909-42c4-82a6-30132930ed8f,156000,MCH-ca5e0a9e0b,AWS,7372,2026-06-02 15:46:00,35.586969,128.399614,KR,DEV-ded3c49be8
3689,c609a246-5909-42c4-82a6-30132930ed8f,24700,MCH-c563ceac18,맥도날드,5814,2026-06-02 16:41:00,35.591275,128.405689,KR,DEV-ded3c49be8
3690,c609a246-5909-42c4-82a6-30132930ed8f,208000,MCH-53b4838ce6,어도비(Adobe),5734,2026-06-03 14:45:00,35.570156,128.403243,KR,DEV-ded3c49be8
3691,c609a246-5909-42c4-82a6-30132930ed8f,247000,MCH-53b4838ce6,어도비(Adobe),5734,2026-06-03 15:52:00,35.583365,128.4204,KR,DEV-ded3c49be8
3692,c609a246-5909-42c4-82a6-30132930ed8f,169000,MCH-ca5e0a9e0b,AWS,7372,2026-06-04 09:21:00,35.572689,128.431058,KR,DEV-ded3c49be8
3693,c609a246-5909-42c4-82a6-30132930ed8f,25870,MCH-06553b267c,카카오택시,4121,2026-06-04 10:23:00,35.561026,128.389599,KR,DEV-ded3c49be8
3694,c609a246-5909-42c4-82a6-30132930ed8f,62400,MCH-a5c765e6ce,프리스비,5732,2026-06-04 13:18:00,35.558324,128.430313,KR,DEV-ded3c49be8
3695,c609a246-5909-42c4-82a6-30132930ed8f,42900,MCH-a5c765e6ce,프리스비,5732,2026-06-05 16:18:00,35.592134,128.412423,KR,DEV-ded3c49be8
3696,c609a246-5909-42c4-82a6-30132930ed8f,2600000,MCH-8fff18fdd2,노션,7372,2026-06-05 19:10:00,35.601897,128.41217,KR,DEV-ded3c49be8
3697,c609a246-5909-42c4-82a6-30132930ed8f,117000,MCH-8fff18fdd2,노션,7372,2026-06-06 17:00:00,35.568228,128.394028,KR,DEV-ded3c49be8
